Order_ID,Customer_ID,Order_Date,Sales_Channel,Payment_Method,Order_Status,Shipping_Method,Promo_Code
O020624,C03283,2025-04-17,Website,Bank Transfer,Completed,Standard,WELCOME10
O020625,C00973,2024-09-23,Website,Cash on Delivery,Completed,Standard,NONE
O020626,C02514,2025-11-24,Website,Cash on Delivery,Completed,Same Day,NONE
O020627,C04528,2024-12-28,Website,Digital Wallet,Completed,Same Day,WELCOME10
O020628,C00762,2024-08-09,Website,Cash on Delivery,Completed,Standard,WELCOME10
O020629,C01774,2025-08-12,Marketplace,Cash on Delivery,Completed,Standard,WELCOME10
O020630,C01471,2025-07-18,Mobile App,Card,Completed,Standard,NONE
O020631,C05887,2025-11-25,Website,Cash on Delivery,Completed,Express,SAVE15
O020632,C06375,2024-02-03,Website,Card,Completed,Standard,NONE
O020633,C01353,2024-07-30,Mobile App,Cash on Delivery,Cancelled,Express,NONE
O020634,C04371,2024-06-23,Website,Cash on Delivery,Completed,Standard,NONE
O020635,C03090,2024-01-03,Website,Digital Wallet,Cancelled,Standard,WELCOME10
O020636,C01642,2025-04-02,Website,Card,Returned,Standard,SAVE15
O020637,C03374,2025-05-18,Mobile App,Cash on Delivery,Completed,Standard,NONE
O020638,C05222,2025-12-20,Marketplace,Digital Wallet,Cancelled,Standard,FLASH20
O020639,C01410,2025-06-03,Website,Card,Completed,Standard,NONE
O020640,C06429,2024-06-30,Mobile App,Cash on Delivery,Completed,Standard,FREESHIP
O020641,C00035,2025-12-27,Mobile App,Cash on Delivery,Completed,Standard,NONE
O020642,C03490,2024-03-09,Marketplace,Cash on Delivery,Completed,Standard,SAVE15
O020643,C00030,2024-11-08,Website,Card,Completed,Express,WELCOME10
O020644,C01483,2024-06-24,Mobile App,Card,Completed,Standard,NONE
O020645,C03021,2025-11-07,Website,Cash on Delivery,Completed,Standard,FLASH20
O020646,C06194,2025-01-17,Mobile App,Card,Completed,Express,NONE
O020647,C04089,2024-10-02,Website,Digital Wallet,Completed,Express,NONE
O020648,C02943,2024-09-13,Mobile App,cash on delivery,Completed,Express,NONE
O020649,C01700,2025-10-11,Mobile App,Digital Wallet,Completed,Standard,NONE
O020650,C02154,2024-10-01,Website,Cash on Delivery,Cancelled,Express,NONE
O020651,C02832,2024-07-18,Mobile App,Bank Transfer,Completed,Standard,NONE
O020652,C01899,2024-11-03,Website,Digital Wallet,Completed,Standard,WELCOME10
O020653,C05682,2025-05-02,Marketplace,Cash on Delivery,Completed,Same Day,NONE
O020654,C01208,2025-12-20,Mobile App,Digital Wallet,Completed,Standard,WELCOME10
O020655,C03880,2024-06-30,Website,Digital Wallet,Completed,Standard,NONE
O020656,C06160,2024-10-16,Website,Cash on Delivery,Completed,Standard,FREESHIP
O020657,C05653,2025-07-15,Mobile App,Card,Completed,Standard,FREESHIP
O020658,C00319,2025-09-28,Website,Cash on Delivery,Completed,Standard,FREESHIP
O020659,C02283,2024-01-01,Website,Digital Wallet,Completed,Standard,SAVE15
O020660,C04400,2025-03-28,Website,Digital Wallet,Completed,Standard,FREESHIP
O020661,C06188,2025-12-27,Mobile App,Cash on Delivery,Completed,Standard,NONE
O020662,C04066,2024-03-28,Mobile App,Cash on Delivery,Completed,Standard,WELCOME10
O020663,C02465,2025-11-23,Website,Card,Cancelled,Express,NONE
O020664,C05564,2025-03-02,Marketplace,Card,Completed,Standard,NONE
O020665,C01671,2025-07-02,Mobile App,Card,Completed,Express,NONE
O020666,C03925,2025-01-11,Mobile App,Cash on Delivery,Completed,Standard,WELCOME10
O020667,C05173,2025-05-17,Mobile App,Cash on Delivery,Completed,Same Day,FREESHIP
O020668,C00699,2025-05-10,Website,Digital Wallet,Completed,Standard,NONE
O020669,C01836,2024-11-27,Website,Digital Wallet,Completed,Standard,NONE
O020670,C02383,2025-07-19,Website,Cash on Delivery,Completed,Express,NONE
O020671,C04200,2024-12-19,Website,Digital Wallet,Completed,Standard,NONE
O020672,C06491,2025-01-25,Mobile App,Bank Transfer,Completed,Standard,FREESHIP
O020673,C02766,2025-06-07,Marketplace,Card,Completed,Express,NONE
O020674,C03700,2025-12-19,Marketplace,Card,Completed,Express,NONE
O020675,C05179,2025-02-17,Mobile App,Digital Wallet,Completed,Express,NONE
O020676,C02702,2024-09-07,Website,Card,Completed,Standard,FREESHIP
O020677,C00826,2025-05-15,Mobile App,Cash on Delivery,Completed,Standard,NONE
O020678,C05754,2024-11-03,Website,Cash on Delivery,Completed,Express,SAVE15
O020679,C04131,2025-07-10,Mobile App,Digital Wallet,Completed,Standard,SAVE15
O020680,C06289,2025-03-19,Website,Card,Completed,Standard,FREESHIP
O020681,C05262,2025-04-02,Mobile App,Cash on Delivery,Completed,Standard,NONE
O020682,C05739,2024-06-06,Mobile App,Card,Completed,Standard,NONE
O020683,C05096,2025-09-13,Mobile App,Cash on Delivery,Completed,Standard,NONE
O020684,C01453,2024-03-29,Mobile App,Cash on Delivery,Completed,Standard,NONE
O020685,C03720,2024-11-04,Website,Cash on Delivery,Completed,Standard,NONE
O020686,C00934,2025-03-24,Website,Card,Completed,Standard,NONE
O020687,C00444,2025-01-27,Website,Bank Transfer,Completed,Standard,NONE
O020688,C06360,2024-11-02,Website,Cash on Delivery,Completed,Standard,FREESHIP
O020689,C03179,2024-07-15,Website,Digital Wallet,Completed,Standard,FLASH20
O020690,C06379,2024-03-17,Marketplace,Card,Completed,Express,NONE
O020691,C04285,2024-06-03,Mobile App,Card,Completed,Standard,FREESHIP
O020692,C05936,2025-05-17,Website,Cash on Delivery,Cancelled,Standard,NONE
O020693,C05765,2024-09-05,Marketplace,Digital Wallet,Completed,Standard,NONE
O020694,C02418,2025-12-26,Website,Digital Wallet,Completed,Same Day,NONE
O020695,C03745,2025-10-17,Mobile App,Card,Completed,Standard,NONE
O020696,C01460,2025-12-07,Website,Cash on Delivery,Completed,Express,NONE
O020697,C01963,2024-09-11,Mobile App,Bank Transfer,Completed,Express,NONE
O020698,C06212,2024-02-08,Website,Cash on Delivery,Completed,Standard,NONE
O020699,C01475,2025-12-27,Mobile App,Card,Completed,Same Day,WELCOME10
O020700,C01531,2024-12-02,Website,Digital Wallet,Completed,Standard,NONE
O020701,C02265,2025-03-27,Website,Digital Wallet,Completed,Standard,SAVE15
O020702,C00371,2025-10-31,Website,Card,Completed,Standard,NONE
O020703,C05481,2025-12-18,Mobile App,Cash on Delivery,Completed,Standard,NONE
O020704,C01069,2025-06-14,Marketplace,Cash on Delivery,Completed,Standard,NONE
O020705,C03283,2025-07-23,Website,Bank Transfer,Completed,Standard,SAVE15
O020706,C00297,2025-07-05,Marketplace,Bank Transfer,Completed,Standard,FREESHIP
O020707,C05521,2024-08-11,Website,Card,Completed,Standard,FLASH20
O020708,C04735,2025-02-07,Mobile App,Cash on Delivery,Completed,Standard,SAVE15
O020709,C04508,2025-04-05,Website,Bank Transfer,Completed,Express,FREESHIP
O020710,C04701,2024-01-31,Mobile App,Card,Completed,Express,NONE
O020711,C00316,2025-11-08,Mobile App,Card,Cancelled,Standard,NONE
O020712,C02905,2025-01-21,Website,Card,Completed,Standard,FREESHIP
O020713,C06365,2025-12-13,Mobile App,Cash on Delivery,Completed,Standard,WELCOME10
O020714,C05841,2024-08-18,Marketplace,Digital Wallet,Completed,Standard,WELCOME10
O020715,C05561,2024-08-19,Mobile App,Card,Completed,Standard,NONE
O020716,C05194,2024-03-01,Website,Card,Completed,Express,NONE
O020717,C01398,2025-10-10,Website,Card,Returned,Express,NONE
O020718,C00319,2024-09-12,Marketplace,Cash on Delivery,Completed,Standard,NONE
O020719,C00544,2025-11-14,Website,Cash on Delivery,Completed,Standard,NONE
O020720,C05511,2024-03-06,Website,Cash on Delivery,Completed,Standard,NONE
O020721,C01636,2024-09-13,Marketplace,Bank Transfer,Completed,Same Day,WELCOME10
O020722,C03514,2024-04-01,Mobile App,Card,Completed,Express,NONE
O020723,C06393,2024-09-04,Mobile App,Digital Wallet,Completed,Standard,FREESHIP
O020724,C06352,2025-06-16,Website,Digital Wallet,Completed,Standard,NONE
O020725,C01483,2024-06-04,Mobile App,Card,Completed,Express,NONE
O020726,C04167,2024-11-17,Mobile App,Digital Wallet,Completed,Express,NONE
O020727,C01955,2025-11-11,Mobile App,Bank Transfer,Completed,Same Day,NONE
O020728,C04352,2025-08-11,Website,Cash on Delivery,Completed,Standard,NONE
O020729,C00628,2024-11-26,Mobile App,Cash on Delivery,Completed,Express,NONE
O020730,C04160,2025-07-12,Website,Digital Wallet,Completed,Standard,WELCOME10
O020731,C00562,2024-11-16,Website,Cash on Delivery,Completed,Standard,SAVE15
O020732,C04491,2024-01-12,Website,Card,Completed,Same Day,SAVE15
O020733,C02946,2025-05-06,Marketplace,Bank Transfer,Completed,Standard,NONE
O020734,C00385,2025-03-08,Website,Cash on Delivery,Completed,Express,NONE
O020735,C02267,2024-12-28,Website,Cash on Delivery,Completed,Standard,SAVE15
O020736,C00017,2025-05-20,Mobile App,Cash on Delivery,Completed,Standard,FLASH20
O020737,C04864,2025-12-05,Mobile App,Cash on Delivery,Completed,Express,FLASH20
O020738,C05202,2024-11-02,Website,Digital Wallet,Completed,Standard,NONE
O020739,C05721,2025-08-18,Mobile App,Cash on Delivery,Completed,Standard,NONE
O020740,C05108,2024-10-25,Website,Card,Completed,Express,NONE
O020741,C00876,2025-10-23,Marketplace,Digital Wallet,Completed,Standard,NONE
O020742,C01079,2024-10-20,Mobile App,Cash on Delivery,Completed,Express,NONE
O020743,C00107,2025-06-15,Mobile App,Cash on Delivery,Returned,Standard,WELCOME10
O020744,C01361,2024-05-24,Mobile App,Cash on Delivery,Completed,Standard,WELCOME10
O020745,C06287,2025-03-19,Marketplace,Cash on Delivery,Completed,Standard,NONE
O020746,C02267,2024-06-29,Mobile App,Card,Completed,Standard,FREESHIP
O020747,C04151,2025-03-16,Mobile App,Cash on Delivery,Completed,Express,NONE
O020748,C03393,2024-09-15,Website,Bank Transfer,Completed,Standard,NONE
O020749,C04946,2025-10-21,Mobile App,Cash on Delivery,Completed,Express,NONE
O020750,C03704,2025-04-08,Website,Card,Completed,Standard,NONE
O020751,C00933,2025-03-20,Website,Card,Completed,Express,NONE
O020752,C04893,2025-07-10,Mobile App,Card,Cancelled,Express,NONE
O020753,C04887,2024-09-24,Website,Digital Wallet,Completed,Express,NONE
O020754,C03664,2025-08-04,Marketplace,Bank Transfer,Completed,Standard,NONE
O020755,C06072,2024-09-22,Website,Cash on Delivery,Completed,Standard,NONE
O020756,C00518,2025-08-08,Mobile App,Card,Completed,Express,SAVE15
O020757,C03058,2024-02-17,Mobile App,Cash on Delivery,Completed,Express,FLASH20
O020758,C05557,2024-07-27,Mobile App,Cash on Delivery,Completed,Express,NONE
O020759,C06073,2024-11-10,Website,Cash on Delivery,Completed,Express,FREESHIP
O020760,C06194,2025-10-03,Mobile App,Bank Transfer,Completed,Standard,FREESHIP
O020761,C02428,2024-05-17,Website,Cash on Delivery,Completed,Standard,NONE
O020762,C05795,2024-11-08,Mobile App,Bank Transfer,Completed,Express,NONE
O020763,C00054,2025-03-19,Mobile App,Digital Wallet,Completed,Standard,NONE
O020764,C03786,2024-07-30,Website,Card,Completed,Standard,NONE
O020765,C05259,2024-10-25,Marketplace,Digital Wallet,Completed,Express,NONE
O020766,C05266,2024-04-25,Mobile App,Cash on Delivery,Completed,Express,NONE
O020767,C04677,2024-02-17,Mobile App,Cash on Delivery,Completed,Same Day,NONE
O020768,C04419,2024-04-16,Mobile App,Cash on Delivery,Completed,Standard,FREESHIP
O020769,C05642,2025-06-16,Website,Digital Wallet,Returned,Same Day,FREESHIP
O020770,C03855,2025-03-27,Marketplace,Card,Completed,Standard,NONE
O020771,C05524,2025-06-23,Website,Digital Wallet,Returned,Same Day,NONE
O020772,C05259,2025-12-06,Website,Digital Wallet,Completed,Standard,SAVE15
O020773,C04333,2025-10-11,Website,Digital Wallet,Completed,Standard,NONE
O020774,C01922,2025-06-04,Marketplace,Cash on Delivery,Completed,Standard,NONE
O020775,C04148,2025-11-09,Website,Card,Completed,Standard,NONE
O020776,C00558,2024-12-04,Mobile App,Digital Wallet,Completed,Express,WELCOME10
O020777,C05178,2025-11-22,Website,Card,Completed,Express,NONE
O020778,C03084,2024-04-20,Website,Cash on Delivery,Completed,Standard,WELCOME10
O020779,C03035,2025-04-16,Website,Digital Wallet,Completed,Standard,WELCOME10
O020780,C00692,2025-01-17,Mobile App,Bank Transfer,Completed,Standard,NONE
O020781,C03113,2024-06-23,Website,Cash on Delivery,Completed,Express,FLASH20
O020782,C00882,2025-03-05,Marketplace,Digital Wallet,Completed,Express,NONE
O020783,C02548,2024-02-24,Website,Digital Wallet,Completed,Standard,NONE
O020784,C01389,2024-02-04,Mobile App,Bank Transfer,Completed,Standard,FLASH20
O020785,C05548,2024-09-01,Website,Digital Wallet,Returned,Express,WELCOME10
O020786,C00664,2024-10-27,Mobile App,Card,Completed,Express,NONE
O020787,C00111,2025-12-23,Website,Cash on Delivery,Completed,Standard,SAVE15
O020788,C05502,2025-11-21,Mobile App,Digital Wallet,Completed,Express,NONE
O020789,C00142,2025-05-30,Mobile App,Digital Wallet,Completed,Standard,NONE
O020790,C00054,2025-12-03,Website,Digital Wallet,Returned,Standard,NONE
O020791,C05310,2024-11-11,Website,Card,Completed,Express,NONE
O020792,C02016,2025-12-02,Website,Cash on Delivery,Completed,Express,SAVE15
O020793,C04491,2024-02-28,Mobile App,Cash on Delivery,Completed,Standard,NONE
O020794,C05317,2025-06-30,Mobile App,Card,Completed,Standard,NONE
O020795,C01714,2024-08-05,Marketplace,Cash on Delivery,Completed,Standard,WELCOME10
O020796,C01386,2024-06-18,Marketplace,Cash on Delivery,Completed,Standard,FREESHIP
O020797,C01774,2024-03-06,Marketplace,Digital Wallet,Completed,Express,NONE
O020798,C04395,2025-06-22,Mobile App,Digital Wallet,Returned,Express,FREESHIP
O020799,C04245,2024-04-07,Marketplace,Cash on Delivery,Cancelled,Standard,FLASH20
O020800,C01827,2025-06-29,Mobile App,Digital Wallet,Cancelled,Standard,NONE
O020801,C01525,2024-11-20,Website,Card,Returned,Standard,NONE
O020802,C00035,2024-01-26,Website,Digital Wallet,Completed,Express,NONE
O020803,C05249,2024-12-17,Website,Bank Transfer,Completed,Express,WELCOME10
O020804,C02074,2025-06-30,Marketplace,Digital Wallet,Completed,Standard,NONE
O020805,C03685,2024-07-31,Mobile App,Card,Completed,Standard,SAVE15
O020806,C00506,2024-02-04,Website,Digital Wallet,Completed,Standard,NONE
O020807,C00335,2025-12-08,Website,Bank Transfer,Completed,Express,FREESHIP
O020808,C06156,2025-01-04,Mobile App,Digital Wallet,Completed,Standard,FLASH20
O020809,C00908,2024-10-23,Website,Card,Completed,Standard,FREESHIP
O020810,C04041,2025-12-21,Website,Bank Transfer,Completed,Same Day,FREESHIP
O020811,C03124,2025-11-23,Marketplace,Cash on Delivery,Completed,Express,NONE
O020812,C04604,2024-06-01,Marketplace,Cash on Delivery,Cancelled,Express,NONE
O020813,C00648,2025-06-13,Website,Bank Transfer,Completed,Standard,NONE
O020814,C04348,2024-12-24,Mobile App,Cash on Delivery,Completed,Standard,FLASH20
O020815,C04478,2025-09-17,Marketplace,Card,Completed,Standard,FREESHIP
O020816,C04316,2025-03-26,Website,Card,Completed,Standard,NONE
O020817,C00864,2025-03-26,Website,Bank Transfer,Completed,Standard,SAVE15
O020818,C01425,2025-10-13,Mobile App,Card,Completed,Standard,FREESHIP
O020819,C01567,2024-07-26,Website,Card,Completed,Standard,NONE
O020820,C02595,2025-07-10,Website,Card,Completed,Standard,NONE
O020821,C01332,2025-05-21,Website,Card,Completed,Express,FREESHIP
O020822,C02951,2025-09-16,Mobile App,Digital Wallet,Completed,Standard,NONE
O020823,C03973,2024-12-16,Website,Card,Completed,Standard,FLASH20
O020824,C01308,2024-08-26,Mobile App,Bank Transfer,Completed,Standard,FREESHIP
O020825,C03853,2025-07-04,Mobile App,Cash on Delivery,Completed,Express,NONE
O020826,C01577,2024-07-01,Website,Cash on Delivery,Cancelled,Standard,WELCOME10
O020827,C04175,2024-11-25,Mobile App,Bank Transfer,Completed,Standard,FREESHIP
O020828,C05453,2024-07-17,Mobile App,Digital Wallet,Completed,Express,NONE
O020829,C03905,2024-11-03,Marketplace,Cash on Delivery,Completed,Express,NONE
O020830,C00975,2024-01-10,Mobile App,Card,Completed,Same Day,NONE
O020831,C02785,2024-07-13,Website,Card,Completed,Same Day,NONE
O020832,C02726,2025-02-08,Marketplace,Card,Completed,Standard,WELCOME10
O020833,C00842,2025-01-12,Website,Digital Wallet,Cancelled,Standard,NONE
O020834,C06416,2024-10-25,Website,Card,Completed,Standard,SAVE15
O020835,C05694,2025-01-27,Website,Digital Wallet,Completed,Standard,NONE
O020836,C01203,2024-08-08,Website,Digital Wallet,Completed,Standard,NONE
O020837,C05255,2025-05-25,Website,Cash on Delivery,Completed,Standard,NONE
O020838,C04619,2025-01-27,Mobile App,Card,Completed,Standard,NONE
O020839,C04101,2024-09-11,Website,Cash on Delivery,Completed,Express,FREESHIP
O020840,C05096,2025-10-11,Website,Cash on Delivery,Completed,Standard,NONE
O020841,C00025,2024-09-09,Marketplace,Cash on Delivery,Completed,Express,FREESHIP
O020842,C04118,2024-07-28,Website,Cash on Delivery,Completed,Standard,FREESHIP
O020843,C04092,2025-01-07,Website,Cash on Delivery,Completed,Standard,FREESHIP
O020844,C04361,2025-07-30,Marketplace,Digital Wallet,Completed,Standard,FLASH20
O020845,C04990,2025-03-12,Mobile App,Digital Wallet,Completed,Standard,NONE
O020846,C03376,2024-04-17,Mobile App,Bank Transfer,Completed,Standard,NONE
O020847,C05033,2025-01-06,Website,Cash on Delivery,Completed,Standard,NONE
O020848,C02118,2025-12-05,Website,Cash on Delivery,Completed,Standard,NONE
O020849,C03274,2025-12-20,Website,Card,Completed,Standard,NONE
O020850,C05638,2025-11-28,Mobile App,Digital Wallet,Cancelled,Standard,NONE
O020851,C00918,2024-11-18,Mobile App,Card,Completed,Standard,NONE
O020852,C01647,2025-04-10,Website,Digital Wallet,Completed,Express,FREESHIP
O020853,C06384,2024-11-17,Website,Digital Wallet,Completed,Express,FLASH20
O020854,C03303,2024-12-04,Mobile App,Digital Wallet,Completed,Standard,NONE
O020855,C04891,2025-12-31,Website,Digital Wallet,Cancelled,Express,NONE
O020856,C00399,2025-07-25,Website,Card,Completed,Same Day,NONE
O020857,C00574,2024-11-21,Marketplace,Digital Wallet,Completed,Standard,SAVE15
O020858,C05069,2024-04-23,Website,Card,Completed,Standard,NONE
O020859,C03368,2024-12-17,Website,Cash on Delivery,Completed,Standard,FREESHIP
O020860,C00559,2025-11-03,Mobile App,Cash on Delivery,Completed,Standard,NONE
O020861,C03729,2024-03-06,Marketplace,Cash on Delivery,Completed,Standard,NONE
O020862,C04019,2025-05-21,Website,Card,Completed,Same Day,SAVE15
O020863,C03916,2025-03-05,Website,Digital Wallet,Completed,Standard,NONE
O020864,C02479,2025-06-14,Website,Digital Wallet,Completed,Express,NONE
O020865,C05699,2024-05-23,Mobile App,Cash on Delivery,Completed,Express,FLASH20
O020866,C04611,2024-11-10,Website,Card,Completed,Standard,FREESHIP
O020867,C06103,2025-04-15,Website,Digital Wallet,Completed,Standard,SAVE15
O020868,C03947,2025-05-24,Website,Cash on Delivery,Completed,Express,NONE
O020869,C04306,2025-12-26,Mobile App,Card,Completed,Express,FLASH20
O020870,C00608,2024-08-12,Marketplace,Cash on Delivery,Completed,Express,NONE
O020871,C01689,2025-10-03,Website,Digital Wallet,Completed,Standard,FREESHIP
O020872,C02658,2025-11-22,Mobile App,Card,Completed,Standard,FREESHIP
O020873,C03277,2024-06-17,Mobile App,Card,Completed,Standard,SAVE15
O020874,C01826,2025-09-13,Mobile App,Cash on Delivery,Completed,Same Day,WELCOME10
O020875,C00997,2024-01-16,Mobile App,Bank Transfer,Completed,Express,SAVE15
O020876,C04738,2025-03-20,Mobile App,Digital Wallet,Completed,Standard,SAVE15
O020877,C03004,2024-08-13,Website,Cash on Delivery,Completed,Same Day,WELCOME10
O020878,C03608,2025-12-26,Website,Cash on Delivery,Completed,Standard,FREESHIP
O020879,C02514,2024-12-19,Marketplace,Bank Transfer,Completed,Standard,FLASH20
O020880,C05487,2024-02-17,Website,Card,Completed,Express,NONE
O020881,C04291,2024-11-07,Mobile App,Cash on Delivery,Completed,Same Day,NONE
